Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Roll,Pitch
20/11/2024 14:54,0.37,-0.15,-2.2,15.69,183.84,7.87,-176.15,-9.41
20/11/2024 14:54,0.35,0.14,-1.5,0.73,11.54,-1.65,174.8,-13.1
20/11/2024 14:54,0.34,0.14,-1.14,-5.86,-14.53,-3.23,173.07,-16.47
20/11/2024 14:54,0.3,0.08,-0.98,16.3,-19.65,4.64,175.32,-16.72
20/11/2024 14:54,0.29,0.11,-0.89,-5.8,-19.96,-3.66,172.79,-18.17
20/11/2024 14:54,0.3,0.12,-0.83,-15.87,-11.78,-6.47,171.96,-19.81
20/11/2024 14:54,0.14,0.13,-0.74,0.31,-14.1,1.04,169.73,-10.46
20/11/2024 14:54,0.11,0.08,-0.58,7.2,-33.14,0,172.46,-10.82
20/11/2024 14:54,0.32,0.09,-0.83,3.6,-19.47,-0.79,173.9,-21.21
20/11/2024 14:54,0.44,0.11,-0.82,-16.36,2.2,-2.99,172.23,-28.02
20/11/2024 14:54,0.63,0.06,-1.02,-9.58,0.85,-1.65,176.48,-31.67
20/11/2024 14:54,0.55,0.14,-1,-12.94,12.7,3.3,172.03,-28.67
20/11/2024 14:54,0.41,0.12,-0.91,-14.53,0.37,-7.63,172.37,-23.87
20/11/2024 14:54,0.4,0.1,-0.89,-17.15,-7.75,-8.06,173.58,-23.81
20/11/2024 14:54,0.62,0.1,-1.25,-31.31,-31.07,1.77,175.52,-26.56
20/11/2024 14:54,0.9,0.12,-1.7,-21.18,-161.93,-16.48,175.95,-27.74
20/11/2024 14:54,0.98,0.1,-1.6,-26.49,-274.72,-43.88,176.33,-31.35
20/11/2024 14:54,0.54,0.06,-0.83,-36.13,-317.93,-52.8,175.75,-32.81
20/11/2024 14:54,0.2,-0.03,-0.19,-39.61,-299.56,-41.56,-170.73,-46.52
20/11/2024 14:54,0.01,-0.05,0.27,-35.52,-272.77,-32.47,-10.48,-1.24
20/11/2024 14:54,-0.3,0,0.56,-27.89,-244.14,-33.94,-0.35,28.29
20/11/2024 14:54,-0.63,0.02,0.68,-19.1,-202.39,-45.47,1.47,42.61
20/11/2024 14:54,-0.93,0.06,0.81,-22.4,-159.3,-51.7,4.16,49.01
20/11/2024 14:54,-1.11,0.02,0.79,-16.05,-112.3,-40.59,1.41,54.44
20/11/2024 14:54,-1.25,0.01,0.87,-11.54,-30.27,-18.07,0.7,55.05
20/11/2024 14:54,-1.29,0.08,0.84,-4.27,55.48,15.63,5.29,56.93
20/11/2024 14:54,-1.96,0.37,0.41,12.45,182.86,58.59,41.62,74.33
20/11/2024 14:54,-1.37,0.11,0.19,29.24,399.78,98.33,30.02,80.69
20/11/2024 14:54,-0.32,0.29,-0.38,46.51,497.68,94.48,142.73,33.44
20/11/2024 14:54,-0.03,0.21,-1.47,-54.87,512.45,91,171.82,1.18
20/11/2024 14:54,0.44,0.46,-2.17,18.07,327.03,9.22,167.93,-11.26
20/11/2024 14:54,0.46,0,-1.88,-2.38,60.79,0.06,-179.91,-13.83
20/11/2024 14:54,0.42,0.25,-1.13,14.77,-28.44,-7.39,167.53,-19.84
20/11/2024 14:54,0.37,0.04,-0.92,4.39,-23.32,4.39,177.35,-22.04
20/11/2024 14:54,0.36,0.07,-0.8,-3.36,-17.27,6.35,175.25,-23.92
20/11/2024 14:54,0.25,0.06,-0.75,-16.6,-13.85,-3.72,175.49,-18.55
20/11/2024 14:54,0.15,0,-0.58,-10.68,-30.09,-7.39,179.81,-14.98
20/11/2024 14:54,0.31,0.14,-0.57,9.4,-33.39,-4.21,165.77,-27.55
20/11/2024 14:54,0.58,0.01,-0.86,-0.43,17.7,-1.28,179.35,-34.03
20/11/2024 14:54,0.64,0.06,-1.11,-21.12,45.17,5.8,176.95,-29.95
20/11/2024 14:54,0.55,0.08,-1.17,4.09,1.34,10.5,175.96,-25.31
20/11/2024 14:54,0.45,0.04,-0.97,-10.62,-12.76,0.18,177.92,-24.95
20/11/2024 14:54,0.34,0.1,-0.81,-22.58,-5.25,-7.81,172.78,-22.88
20/11/2024 14:54,0.35,0.07,-0.82,-8.54,-9.46,-5.13,175.28,-23.29
20/11/2024 14:54,0.57,0.02,-1.13,-20.2,-19.1,0.31,179.16,-26.58
20/11/2024 14:54,0.95,0.19,-1.81,-15.81,-179.38,-19.65,174.01,-27.48
20/11/2024 14:54,1.11,-0.03,-1.52,-22.4,-300.72,-50.6,-179.02,-36.07
20/11/2024 14:54,0.72,0.04,-0.79,-43.95,-311.77,-47.55,177.37,-42.52
20/11/2024 14:54,0.28,0.04,-0.29,-48.1,-299.62,-39.86,171.63,-43.61
20/11/2024 14:54,-0.06,0.14,0.17,-38.21,-274.96,-33.81,39.28,14.91
20/11/2024 14:54,-0.34,0.1,0.52,-27.34,-254.33,-37.23,10.38,32.34
